mean,min,max,class
-4.878157,-249.00832,112.30819,turkmence
-4.469378,-250.63028,132.15622,turkmence
-4.894516,-264.59485,126.58,turkmence
-4.6317077,-265.32385,147.59543,turkmence
-5.0166655,-272.49365,128.13809,turkmence
-4.904736,-275.01788,121.19381,turkmence
-4.6679206,-258.43814,131.41893,turkmence
-4.583478,-251.85435,124.242096,turkmence
-5.029286,-275.3649,121.48417,turkmence
-4.998629,-297.93002,134.21281,turkmence
-4.9999905,-282.7722,122.52927,turkmence
-4.844175,-259.1912,138.25333,turkmence
-4.6639147,-266.8156,126.69647,turkmence
-4.7919316,-272.99536,140.09969,turkmence
-4.7057877,-271.09595,112.97508,turkmence
-4.5435243,-279.7076,120.86778,turkmence
-4.6612163,-264.728,130.16719,turkmence
-5.1130805,-248.20999,113.66212,turkmence
-4.6401277,-260.8449,127.881134,turkmence
-4.727455,-259.9727,122.00871,turkmence
-4.7217827,-263.38034,124.308784,turkmence
-4.6857386,-261.9246,147.63918,turkmence
-4.5828633,-302.56177,145.23006,turkmence
-4.751377,-275.10986,127.45924,turkmence
-4.993918,-266.2402,116.68296,turkmence
-4.7482877,-265.67682,137.20941,turkmence
-5.143527,-275.09735,125.97892,turkmence
-4.7934985,-267.6952,126.334625,turkmence
-4.5101004,-250.61374,130.7197,turkmence
-4.7739534,-273.72516,126.73697,turkmence
-4.7042994,-257.5531,131.97981,turkmence
-4.7554955,-266.5218,129.11916,turkmence
-4.691417,-267.82843,125.26459,turkmence
-4.8798904,-299.15887,124.40548,turkmence
-4.9123907,-284.80518,126.19373,turkmence
-4.529502,-249.37823,135.59357,turkmence
-4.960427,-277.98547,134.22925,turkmence
-4.83818,-261.81125,120.36683,turkmence
-4.948912,-249.2355,121.29927,turkmence
-4.802846,-261.91486,119.00038,turkmence
-4.975239,-271.63498,122.57196,turkmence
-4.5705023,-251.43791,121.54448,turkmence
-4.9745803,-285.05063,127.587135,turkmence
-3.620946,-229.98476,83.32833,turkmence
-4.775893,-306.3602,132.10146,turkmence
-4.902864,-296.5452,129.91313,turkmence
-4.9685693,-303.79105,115.75777,turkmence
-4.8254347,-277.12903,121.400764,turkmence
-4.709926,-301.87183,133.96819,turkmence
-4.8158474,-280.4262,124.476746,turkmence
-4.65988,-254.22313,135.1785,turkmence
-4.8054295,-261.73813,142.84673,turkmence
-5.0136795,-287.00037,137.80252,turkmence
-4.8932743,-304.44492,115.425446,turkmence
-5.0388575,-297.0931,112.09418,turkmence
-4.8251877,-293.90283,126.89715,turkmence
-4.8394127,-287.7579,121.97234,turkmence
-4.864968,-295.91208,134.60612,turkmence
-4.909888,-281.3521,117.62032,turkmence
-4.8207726,-271.18372,139.77701,turkmence
-4.8681345,-284.48877,134.30496,turkmence
-4.974145,-274.73157,148.79132,turkmence
-5.419246,-298.53888,135.69899,turkmence
-5.1627975,-319.29102,114.05387,turkmence
-5.0898275,-297.87357,111.58456,turkmence
-4.707127,-274.06616,126.31485,turkmence
-4.805758,-275.976,138.48344,turkmence
-5.0615234,-284.48965,104.74764,turkmence
-4.7734027,-264.6839,144.85974,turkmence
-4.8611336,-263.12265,139.13174,turkmence
-5.000993,-288.80405,156.69078,turkmence
-4.771129,-291.09702,150.39984,turkmence
-5.1565723,-285.1328,131.0337,turkmence
-5.1219106,-319.21097,113.97698,turkmence
-4.7799563,-287.79782,132.91309,turkmence
-4.8613424,-268.82965,114.78116,turkmence
-4.635906,-295.05655,134.54933,turkmence
-4.454469,-267.128,133.27353,turkmence
-4.731592,-297.73373,116.736275,turkmence
-5.114707,-305.7825,110.52353,turkmence
-4.604599,-257.2324,122.64107,turkmence
-4.76467,-267.98553,120.973175,turkmence
-4.773528,-271.47385,115.07128,turkmence
-5.040569,-302.84668,122.168396,turkmence
-4.9745855,-295.55103,122.2603,turkmence
-4.9232335,-298.3948,121.746605,turkmence
-5.1864066,-277.55392,129.58943,turkmence
-4.968472,-284.3648,138.27211,turkmence
-4.921063,-276.62784,140.0475,turkmence
-5.1193867,-301.1589,144.26566,turkmence
-4.9162817,-300.3432,124.62112,turkmence
-4.7145047,-288.65967,119.699875,turkmence
-5.124454,-292.3981,108.67813,turkmence
-5.0717072,-288.49805,127.8934,turkmence
-5.1666617,-303.9619,107.529625,turkmence
-4.872176,-271.23016,104.980515,turkmence
-4.9733105,-284.11584,122.1029,turkmence
-3.5026267,-241.97017,89.252884,turkmence
-4.838375,-249.16835,132.70874,turkmence
-5.210688,-290.20352,133.15842,turkmence
-5.2262855,-275.2057,125.46125,turkmence
-4.77703,-266.22174,153.28206,turkmence
-4.849746,-264.48743,138.28194,turkmence
-4.8171525,-265.11618,147.33054,turkmence
-5.0821595,-298.28616,132.11107,turkmence
-5.1416407,-270.888,142.84148,turkmence
-5.1654487,-263.75623,116.997734,turkmence
-4.9275727,-273.94897,155.04376,turkmence
-4.910822,-260.8176,126.052635,turkmence
-5.0538383,-262.8349,122.94063,turkmence
-4.9768457,-255.25551,113.27023,turkmence
-4.9920864,-269.29172,136.90536,turkmence
-5.1014853,-268.71735,125.49335,turkmence
-5.0557904,-278.08667,138.96712,turkmence
-5.0538507,-260.06833,111.25069,turkmence
-4.971625,-270.28485,127.88695,turkmence
-5.0986776,-282.10797,136.07248,turkmence
-5.133784,-288.91104,133.35115,turkmence
-4.9068027,-283.77118,153.71198,turkmence
-5.1513715,-270.73203,130.1607,turkmence
-4.92779,-272.94315,137.4377,turkmence
-4.8109193,-266.51358,129.33246,turkmence
-4.927685,-277.77167,131.49,turkmence
-5.117554,-257.62054,119.20748,turkmence
-4.9710503,-273.5207,133.92955,turkmence
-5.242712,-277.12753,116.334946,turkmence
-5.10494,-288.40778,139.61229,turkmence
-4.975724,-273.13406,129.86922,turkmence
-4.7542543,-264.76855,133.37445,turkmence
-5.21533,-282.8024,137.86183,turkmence
-5.1010346,-264.17255,122.8314,turkmence
-5.169148,-281.71082,126.43562,turkmence
-4.872992,-267.73557,133.91736,turkmence
-5.1481194,-259.58698,119.70159,turkmence
-4.948299,-284.6552,140.78143,turkmence
-4.9413657,-276.356,149.11073,turkmence
-4.792089,-273.8869,155.02275,turkmence
-5.025434,-285.6865,147.64189,turkmence
-4.8534346,-278.7896,139.04295,turkmence
-4.980387,-267.20282,129.27502,turkmence
-4.944308,-270.64337,132.33093,turkmence
-4.994456,-277.11624,134.32751,turkmence
-5.058345,-273.76892,140.56233,turkmence
-5.094129,-271.43008,131.21956,turkmence
-5.098627,-282.93814,149.14894,turkmence
-5.136588,-291.21558,137.00952,turkmence
-5.2128863,-285.9924,128.70822,turkmence
-4.972018,-272.28867,134.32141,turkmence
-5.1407776,-316.2267,120.91759,turkmence
-4.5236206,-257.17255,138.70152,turkmence
-4.8655877,-298.9721,104.10976,turkmence
-4.6989427,-265.4753,103.711006,turkmence
-4.6714163,-271.46936,126.65144,turkmence
-4.922608,-289.32166,106.16799,turkmence
-4.486437,-251.89455,114.53608,turkmence
-4.496657,-281.03278,124.09547,turkmence
-4.315122,-249.04547,120.56505,turkmence
-4.445742,-280.13354,130.80096,turkmence
-4.3856654,-253.0649,142.45897,turkmence
-4.6778035,-302.00995,133.58122,turkmence
-5.4096155,-336.84814,141.73373,turkmence
-5.0847445,-316.2689,157.3044,turkmence
-5.1392975,-334.0213,139.20335,turkmence
-5.420251,-341.37912,135.6482,turkmence
-5.088372,-333.43375,169.5152,turkmence
-4.6578665,-275.9819,118.556526,turkmence
-4.585325,-277.62592,126.89237,turkmence
-4.374211,-260.65402,128.85693,turkmence
-4.4877577,-266.64804,130.41641,turkmence
-4.599487,-284.57895,131.17224,turkmence
-5.398529,-332.82346,145.66661,turkmence
-5.2681003,-321.26385,139.69716,turkmence
-5.1255097,-342.6698,167.11812,turkmence
-5.0861435,-331.4369,149.88274,turkmence
-5.191688,-340.63147,134.67578,turkmence
-5.108135,-338.72092,157.36353,turkmence
-4.665936,-304.62296,125.243225,turkmence
-4.585472,-263.599,112.41463,turkmence
-4.611824,-286.77103,112.55834,turkmence
-4.2171435,-250.50429,126.55516,turkmence
-5.1293006,-318.06003,135.87897,turkmence
-5.62319,-357.81216,144.13742,turkmence
-4.871865,-315.13467,154.48169,turkmence
-5.113457,-326.36813,147.74745,turkmence
-5.2296395,-331.3758,145.24643,turkmence
-5.198934,-330.57767,156.66486,turkmence
-5.130637,-326.7996,157.05493,turkmence
-5.453515,-346.05023,144.87866,turkmence
-5.239102,-346.84677,121.25511,turkmence
-4.7310233,-292.34024,117.31027,turkmence
-4.596481,-274.53467,135.70285,turkmence
-4.287862,-242.42409,126.055725,turkmence
-5.16514,-324.33356,138.80315,turkmence
-5.4847865,-363.53915,161.96738,turkmence
-5.3096333,-352.18625,158.3974,turkmence
-5.4018097,-342.93097,150.00847,turkmence
-4.9999905,-325.9977,148.18219,turkmence
-5.178278,-354.29327,167.14575,turkmence
-4.873903,-309.70862,109.4004,turkmence
-4.353698,-255.56941,125.09699,turkmence
-4.8822904,-285.74152,102.877846,turkmence
-3.3552642,-237.1031,93.39955,turkmence
-4.6543026,-243.67804,133.28558,turkmence
-4.762942,-263.45837,127.36466,turkmence
-4.654404,-267.21497,147.57541,turkmence
-4.818577,-256.66736,117.59086,turkmence
-4.677081,-258.49222,129.8995,turkmence
-4.791283,-279.20383,136.57463,turkmence
-4.7548122,-253.67343,130.5351,turkmence
-4.6008487,-252.92282,137.9021,turkmence
-4.8216004,-256.97223,121.81469,turkmence
-4.6625137,-260.67123,144.0591,turkmence
-4.697656,-250.44464,141.03409,turkmence
-4.6035285,-254.56538,126.83398,turkmence
-5.062745,-280.49838,131.22862,turkmence
-5.006672,-289.31824,131.94733,turkmence
-4.644437,-261.1253,125.75077,turkmence
-5.0289297,-273.08963,158.07262,turkmence
-4.8434515,-272.83496,120.74101,turkmence
-4.9861746,-283.6986,121.926865,turkmence
-4.4856076,-255.0318,149.08914,turkmence
-4.847666,-280.51917,137.4775,turkmence
-4.812882,-253.87956,137.30948,turkmence
-4.621946,-260.38885,142.62636,turkmence
-4.7705336,-275.49228,128.60605,turkmence
-4.64773,-253.44803,126.36405,turkmence
-4.586947,-256.25705,146.33826,turkmence
-4.6255326,-269.7859,137.52434,turkmence
-4.921705,-282.92667,149.91148,turkmence
-4.7346287,-258.20413,127.75289,turkmence
-4.7816668,-272.537,137.14494,turkmence
-4.9462285,-285.79333,133.13274,turkmence
-4.7599316,-249.12463,119.110794,turkmence
-4.399449,-245.39613,142.64742,turkmence
-4.783086,-276.03116,139.37914,turkmence
-4.9749646,-307.1933,135.6362,turkmence
-4.6750927,-252.60565,131.3192,turkmence
-4.8398147,-276.47247,132.85121,turkmence
-4.8510156,-279.56412,135.43327,turkmence
-5.015342,-277.59637,123.53808,turkmence
-4.8818007,-247.88892,126.94082,turkmence
-4.7327642,-280.37857,142.31702,turkmence
-4.7280235,-275.49023,140.21202,turkmence
-4.9330997,-282.37543,136.04204,turkmence
-4.9924645,-282.28763,127.59552,turkmence
-4.870182,-258.20236,115.105515,turkmence
-4.6104436,-253.56386,121.97656,turkmence
-4.672805,-256.0589,125.825325,turkmence
-4.872907,-260.05444,138.84288,turkmence
-5.0597568,-278.02182,134.71083,turkmence
-4.6931977,-251.70255,132.68394,turkmence
-4.913088,-280.1516,136.53049,turkmence
-4.822714,-264.0235,117.14159,turkmence
-4.7260566,-259.4398,107.90774,turkmence
-4.8070555,-280.37488,135.79095,turkmence
-5.18653,-289.08594,128.86526,turkmence
-5.1461306,-288.71997,148.41678,turkmence
-5.1217217,-280.7201,130.36807,turkmence
-4.9398065,-269.9528,120.13343,turkmence
-4.892899,-285.39154,146.97507,turkmence
-3.6547234,-260.6896,85.634834,turkmence
-4.3671885,-263.91272,145.77507,turkmence
-4.916736,-301.3606,152.88771,turkmence
-4.9499297,-316.98297,136.64958,turkmence
-4.9718466,-312.48215,145.20412,turkmence
-4.5014215,-268.5596,147.09096,turkmence
-4.888824,-299.39655,152.46365,turkmence
-4.7513556,-312.80658,174.81473,turkmence
-4.7337704,-292.12433,147.62776,turkmence
-4.9087653,-291.34467,141.88591,turkmence
-4.841799,-312.6359,156.55745,turkmence
-5.1215997,-320.16104,148.2099,turkmence
-4.950661,-304.76056,153.29297,turkmence
-5.0662613,-329.4615,158.97672,turkmence
-4.63019,-291.16873,171.00063,turkmence
-5.0105243,-312.52032,148.30974,turkmence
-4.6663337,-284.62027,164.22774,turkmence
-4.843676,-302.80594,152.18509,turkmence
-4.793492,-311.70328,168.59889,turkmence
-4.832253,-307.0518,161.26639,turkmence
-5.2130003,-331.9332,157.98691,turkmence
-4.586454,-286.14746,178.12733,turkmence
-5.027008,-314.12537,164.94942,turkmence
-4.8827834,-316.80957,161.77368,turkmence
-4.9526424,-314.12726,146.53146,turkmence
-4.443712,-294.10733,161.33151,turkmence
-4.7649918,-306.7248,157.27621,turkmence
-4.6525884,-291.11945,160.37877,turkmence
-5.1343927,-316.30948,132.7217,turkmence
-4.9113417,-304.4966,163.73111,turkmence
-4.9211683,-323.34567,161.40086,turkmence
-4.7757545,-302.85437,157.70457,turkmence
-4.7623186,-300.72098,141.96014,turkmence
-4.9176006,-320.61917,157.80971,turkmence
-4.792461,-302.33823,164.33492,turkmence
-4.307364,-280.8124,174.97723,turkmence
-4.776462,-310.75793,147.73839,turkmence
-5.1068807,-332.8561,137.98988,turkmence
-4.912318,-314.21506,151.33557,turkmence
-5.011197,-309.9789,148.39966,turkmence
-4.883169,-300.78952,143.84811,turkmence
-4.826728,-300.9853,153.67076,turkmence
-4.9309344,-324.08337,152.65419,turkmence
-4.8610153,-327.9875,83.30196,turkmence
-4.1141877,-276.08734,127.726875,turkmence
-3.8448055,-256.49338,136.13756,turkmence
-3.8245497,-245.49698,113.966446,turkmence
-3.974183,-254.82054,135.46161,turkmence
-3.5758924,-243.00975,134.35396,turkmence
-3.9056528,-255.04866,134.14359,turkmence
-3.7054074,-260.41068,135.37807,turkmence
-3.7237413,-259.38785,131.43796,turkmence
-3.900146,-260.05692,130.1097,turkmence
-3.6548707,-243.62288,132.80882,turkmence
-3.9499168,-268.32004,146.14026,turkmence
-3.764321,-267.68503,129.70567,turkmence
-3.8671863,-264.13547,146.35419,turkmence
-4.0879745,-267.601,138.90657,turkmence
-3.6232927,-233.00072,126.045456,turkmence
-4.462806,-251.45628,100.50611,turkmence
-4.5777817,-294.8653,98.74264,turkmence
-3.8056924,-251.383,128.7063,turkmence
-3.6054583,-248.35847,129.57057,turkmence
-3.6531382,-252.48108,136.13333,turkmence
-3.8647702,-263.53635,136.47176,turkmence
-3.7969403,-246.11139,124.51024,turkmence
-3.589594,-243.83705,135.10236,turkmence
-3.6625793,-242.56561,138.79604,turkmence
-3.7614136,-254.65602,131.37065,turkmence
-3.9066005,-264.87274,122.581535,turkmence
-3.7437155,-250.17146,138.01895,turkmence
-3.998895,-274.97873,136.0146,turkmence
-3.3950255,-226.7979,135.98164,turkmence
-4.0188766,-265.2948,122.12636,turkmence
-3.8508558,-250.79976,132.98714,turkmence
-3.657418,-237.02344,135.89365,turkmence
-3.8827705,-261.70117,135.7916,turkmence
-3.961662,-258.26468,127.72471,turkmence
-3.8415327,-258.71848,124.2339,turkmence
-3.833613,-256.2548,136.82637,turkmence
-4.2444286,-250.06529,108.80276,turkmence
-4.268892,-247.90445,126.03615,turkmence
-4.36259,-254.93506,95.57844,turkmence
-4.2492075,-262.28577,109.16528,turkmence
-4.429004,-308.25897,108.669685,turkmence
-3.871276,-269.53,127.686646,turkmence
-3.7181232,-242.63367,135.70323,turkmence
-3.6990345,-245.19382,118.51968,turkmence
-3.996011,-259.18384,133.97728,turkmence
-3.711006,-249.64867,138.96765,turkmence
-3.901784,-246.75131,117.85707,turkmence
-3.7230613,-259.3865,120.25344,turkmence
-3.6622834,-262.0966,131.88393,turkmence
-3.7785008,-250.76865,124.735214,turkmence
-3.792555,-275.3891,135.33157,turkmence
-3.611697,-253.77315,140.61703,turkmence
-3.8351362,-257.10318,143.22025,turkmence
-3.6638536,-253.11705,133.0795,turkmence
-4.061129,-268.69562,118.77134,turkmence
-3.8648338,-278.9311,126.25833,turkmence
-3.8665566,-273.5253,142.10172,turkmence
-3.8875859,-276.2364,146.11281,turkmence
-4.224549,-246.64487,104.46317,turkmence
-4.192893,-256.84045,117.901985,turkmence
-4.458392,-258.7857,113.64926,turkmence
-4.4341474,-298.65317,120.411514,turkmence
-3.9332669,-268.36243,117.455,turkmence
-3.8899252,-279.56525,129.54585,turkmence
-3.7883096,-270.19156,131.47043,turkmence
-3.9342694,-282.53497,144.41115,turkmence
-3.9018059,-263.5324,138.20384,turkmence
-4.029562,-286.31335,145.87259,turkmence
-4.0618844,-279.28113,146.33646,turkmence
-4.0936723,-272.35577,121.11132,turkmence
-4.203301,-284.57974,137.27048,turkmence
-3.920939,-259.4889,133.30055,turkmence
-4.015652,-282.22153,134.80853,turkmence
-4.029678,-270.628,142.39816,turkmence
-3.9660902,-262.0205,126.46439,turkmence
-3.9175878,-254.98752,133.25075,turkmence
-0.47356513,-175.33519,123.91371,tatarca
-1.0938244,-287.06174,150.27357,tatarca
-0.26518923,-261.40622,160.3939,tatarca
-3.3116086,-297.59152,143.01212,tatarca
-6.012592,-319.45523,139.47281,tatarca
-5.9334855,-322.08044,143.74388,tatarca
-5.808565,-316.27026,151.12103,tatarca
-5.7422633,-311.21103,132.74548,tatarca
-5.8070464,-313.68893,138.0078,tatarca
-6.008315,-326.8811,156.62877,tatarca
-5.938666,-319.19675,135.14447,tatarca
-5.8647895,-349.11615,134.31764,tatarca
-5.740008,-328.7463,141.54636,tatarca
-5.700947,-311.28796,156.49156,tatarca
-5.9500213,-312.48172,149.44159,tatarca
-6.2368727,-387.42966,131.3589,tatarca
-5.694722,-313.02295,130.78957,tatarca
-5.503575,-302.56158,142.51797,tatarca
-5.795899,-312.90982,156.35559,tatarca
-6.19722,-406.91794,113.12751,tatarca
-5.4290514,-296.46252,132.41074,tatarca
-5.7711506,-313.64948,140.40405,tatarca
-5.7223444,-309.97385,138.77559,tatarca
-5.575441,-308.636,139.83824,tatarca
-5.905888,-349.89984,132.78355,tatarca
-5.6265297,-327.2681,120.365204,tatarca
-5.413812,-299.40775,139.76271,tatarca
-5.4047165,-301.98767,139.27245,tatarca
-5.898211,-435.59415,112.41329,tatarca
-3.4578116,-325.2607,101.47184,tatarca
-3.8167431,-318.4584,86.44739,tatarca
-3.437641,-309.95596,85.34577,tatarca
-3.5708199,-325.40277,95.88738,tatarca
-3.2433002,-305.05582,96.28252,tatarca
-3.145735,-299.69458,100.64476,tatarca
-2.6972482,-309.6121,106.418976,tatarca
-3.2394142,-312.84152,95.26127,tatarca
-3.4181771,-306.18762,93.535835,tatarca
-3.6500895,-306.23798,95.54005,tatarca
-2.877067,-304.79407,107.04384,tatarca
-2.5317645,-300.48862,118.63349,tatarca
-2.6837318,-296.29886,120.46824,tatarca
-3.1544495,-288.34998,106.55758,tatarca
-3.7063746,-316.3062,102.55242,tatarca
-3.5237849,-333.6181,102.75673,tatarca
-3.7419965,-336.23712,98.422386,tatarca
-3.9136183,-340.90924,97.44511,tatarca
-5.4795904,-363.88663,118.16314,tatarca
-5.9367733,-321.33554,146.23926,tatarca
-5.811727,-321.70715,144.427,tatarca
-5.975197,-326.82477,147.50206,tatarca
-5.76204,-310.33493,145.67361,tatarca
-5.688665,-317.02673,140.0571,tatarca
-5.6283007,-304.34583,142.3817,tatarca
-4.9722185,-288.52475,140.99034,tatarca
-4.778476,-296.7634,154.12845,tatarca
-4.572604,-290.5883,143.25215,tatarca
-4.4314113,-281.82718,128.32779,tatarca
-4.3480177,-296.11862,133.78368,tatarca
-5.8088403,-320.9932,137.54611,tatarca
-5.639898,-303.7128,134.62646,tatarca
-5.8086953,-342.85107,128.34413,tatarca
-2.0583372,-257.1543,131.427,tatarca
-3.0597873,-356.58423,153.69601,tatarca
-2.7994118,-351.92386,164.47046,tatarca
-2.8230743,-344.41595,162.64627,tatarca
-2.3502798,-316.22882,149.73898,tatarca
-2.2991962,-314.3675,159.87645,tatarca
-2.29788,-301.88382,142.04355,tatarca
-2.1377556,-319.3257,146.5225,tatarca
-2.0616076,-323.45273,113.49235,tatarca
-1.8045746,-285.52106,148.9257,tatarca
-1.9706568,-291.35785,152.577,tatarca
-2.1868806,-312.6633,156.19423,tatarca
-1.9644186,-298.02878,153.36327,tatarca
-2.1526995,-288.44534,148.86803,tatarca
-2.2765026,-300.69144,147.18436,tatarca
-2.2298062,-285.84274,151.91872,tatarca
-2.0455527,-297.2128,154.87192,tatarca
-2.2790768,-319.22903,152.66772,tatarca
-2.1875176,-318.85968,139.12302,tatarca
-5.0180745,-366.4929,106.47372,tatarca
-5.5791287,-295.1693,125.06054,tatarca
-5.450132,-308.60556,142.15172,tatarca
-3.7427483,-292.5597,89.91675,tatarca
-2.442276,-223.24138,82.624596,tatarca
-1.8475767,-182.77216,84.35566,tatarca
-2.2468843,-185.76326,68.992,tatarca
-2.1126168,-190.15123,80.87578,tatarca
-2.0248065,-176.38672,75.185905,tatarca
-2.286348,-174.97363,81.705185,tatarca
-1.8829483,-166.75127,88.01462,tatarca
-2.7983124,-220.71794,75.6091,tatarca
-3.326041,-196.1441,115.279854,tatarca
-3.91896,-219.66858,99.16216,tatarca
-4.1055975,-217.29791,107.83059,tatarca
-3.6646302,-217.90923,116.63436,tatarca
-3.7618265,-207.23248,107.38757,tatarca
-3.6366465,-210.1643,109.29605,tatarca
